pmt,nentries,mu,emu,q,eq,sigma,esigma,amplitude,eamplitude,chi2,ndf,fitstatus
254,2181,0.282889,0.033308,0.466720,0.016732,0.199963,0.010722,266.050720,29.226717,65.348869,36,0
255,2562,0.524305,0.050726,0.450145,0.018703,0.197439,0.013865,174.948990,14.212363,43.883083,36,0
256,2301,0.431900,0.040657,0.472892,0.015955,0.197966,0.011598,203.578049,16.712263,54.638466,36,0
257,2663,0.510352,0.049532,0.427429,0.020179,0.194145,0.014019,188.305588,15.534299,67.343697,36,0
258,2305,0.367669,0.041512,0.469201,0.019391,0.221460,0.013310,242.732346,24.138716,58.816189,36,0
259,2793,0.386385,0.051503,0.423128,0.026981,0.241056,0.018412,275.511017,32.784836,65.249031,36,0
260,2141,0.568645,0.069752,0.398768,0.024899,0.187233,0.024617,152.840378,18.668367,71.674294,36,0
261,2645,0.361157,0.043318,0.462223,0.019463,0.228383,0.014983,256.182159,27.839958,48.770603,36,0
262,2428,0.505854,0.045972,0.442444,0.020036,0.194107,0.012695,190.693710,14.361029,36.492676,35,0
263,2493,0.439241,0.048122,0.384223,0.024514,0.184969,0.013822,216.750641,20.463341,66.141556,36,0
264,2659,0.444321,0.044591,0.431406,0.019767,0.192962,0.013072,203.801376,17.956406,54.051292,36,0
265,1836,0.499512,0.046895,0.336868,0.016616,0.115811,0.007763,110.005356,12.277964,93.674141,36,0
266,2137,0.242929,0.050104,0.681529,0.022686,0.346036,0.021340,272.442657,51.684341,78.400330,36,0
267,1938,0.548923,0.060262,0.325302,0.022664,0.135136,0.012568,125.815079,12.532726,61.784103,34,0
268,2227,0.511847,0.052755,0.434447,0.022740,0.195099,0.015029,155.184631,13.852633,54.928883,35,0
269,2063,0.413320,0.046772,0.498059,0.016536,0.217906,0.014778,179.702835,18.366486,55.782169,36,0
270,1612,0.240016,0.049385,0.343366,0.040515,0.200181,0.021939,269.302582,55.312046,50.522476,32,0
271,1728,0.192990,0.034822,0.419987,0.021676,0.187260,0.014186,291.991302,51.040653,57.277245,33,0
272,1502,0.322180,0.045807,0.485312,0.018698,0.204690,0.016130,164.713120,21.919668,30.616409,33,0
273,1825,0.270992,0.039185,0.433658,0.024496,0.200962,0.014956,239.895981,33.211842,74.010460,34,0
274,1417,0.141662,0.029342,0.475547,0.018071,0.207861,0.013416,328.159363,67.321022,62.569714,35,0
275,1731,0.254240,0.043375,0.439885,0.021772,0.216189,0.018017,252.282593,42.394608,54.191078,35,0
276,1922,0.349417,0.039490,0.471905,0.014631,0.187040,0.012550,194.263840,20.428556,37.312866,36,0
277,1929,0.240286,0.033821,0.482949,0.015629,0.206667,0.013219,297.009735,40.228035,37.076469,34,0
278,1583,0.367628,0.047659,0.456906,0.021693,0.202327,0.015730,165.713196,19.408627,32.951454,35,0
279,1422,0.569385,0.069309,0.314068,0.023492,0.117120,0.012688,71.467003,9.026151,48.537617,33,0
280,1768,0.284208,0.034480,0.487012,0.014101,0.190711,0.010555,219.706253,24.849102,43.018719,34,0
281,1841,0.261224,0.032903,0.441190,0.015401,0.177429,0.011401,265.854431,32.440235,41.307835,34,0
282,1588,0.333526,0.049486,0.449983,0.021799,0.204409,0.018118,182.099304,25.792753,36.691120,35,0
283,1839,0.287137,0.029822,0.471156,0.008293,0.144300,0.006934,207.531830,21.161217,38.162586,35,0
284,1997,0.189575,0.026658,0.487097,0.012173,0.174203,0.008480,303.446625,40.815239,68.084900,35,0
285,1612,0.119150,0.028262,0.462008,0.019309,0.218203,0.013690,458.807953,107.101570,41.086201,34,0
286,1751,0.175108,0.030455,0.474225,0.016273,0.202819,0.011640,356.010010,59.813511,47.138828,33,0
287,1692,0.218081,0.030007,0.448206,0.014417,0.168936,0.010508,256.124359,34.071556,48.880775,34,0
288,1459,0.231636,0.043205,0.469782,0.019428,0.213619,0.016642,239.511536,45.532066,38.231228,32,0
289,1833,0.218525,0.029657,0.474584,0.014325,0.180018,0.010008,279.218842,36.397644,53.002251,35,0
290,1821,0.324715,0.039007,0.431841,0.018633,0.179825,0.012135,208.839981,23.116501,33.387890,34,0
291,1876,0.331781,0.048099,0.428570,0.024426,0.218025,0.017241,230.516617,30.099155,36.198586,35,0
292,1965,0.210846,0.039799,0.340670,0.032111,0.172460,0.015852,325.370453,58.351482,71.022324,36,0
293,1878,0.132620,0.023076,0.484313,0.012937,0.193281,0.011417,458.728149,78.476196,69.535957,34,0
294,1777,0.202551,0.031811,0.489651,0.013908,0.194586,0.011396,273.973755,41.499817,26.205160,33,0
295,2250,0.217147,0.031460,0.445152,0.016719,0.193318,0.012356,321.453583,44.784359,46.247143,34,0
296,2025,0.279850,0.008274,0.331983,0.007094,0.201022,0.007172,335.241333,9.792905,51.118839,32,0
297,1893,0.138080,0.024570,0.482148,0.013530,0.195266,0.010508,463.925232,81.317978,51.513512,34,0
298,1858,0.216909,0.038159,0.438166,0.022926,0.218986,0.016112,305.227661,52.078712,54.593513,33,0
299,2315,0.268022,0.032052,0.463355,0.015792,0.206015,0.011437,309.068878,35.079536,58.501129,36,0
300,1937,0.179197,0.027849,0.473377,0.015380,0.198849,0.011407,371.543640,55.865849,57.362911,35,0
301,2218,0.320450,0.035937,0.447546,0.014940,0.183932,0.011721,240.151840,25.196251,48.621967,35,0
302,2419,0.298775,0.042368,0.488391,0.018902,0.225887,0.016187,231.548477,30.737783,39.834572,34,0
303,2308,0.309870,0.029250,0.491658,0.009912,0.172885,0.007882,253.341873,22.175442,46.081097,36,0
304,2160,0.294947,0.032303,0.446554,0.013358,0.178014,0.010572,271.508606,28.438499,55.717117,35,0
305,2018,0.265749,0.038914,0.395614,0.023532,0.188944,0.015794,289.371002,41.436413,47.982498,34,0
306,2254,0.252860,0.035078,0.443468,0.020224,0.212934,0.014017,324.598480,42.974464,45.014523,33,0
307,2658,0.349711,0.040255,0.443546,0.018988,0.206424,0.013571,258.525543,27.524727,44.917305,35,0
308,1925,0.187816,0.031914,0.471849,0.016711,0.214896,0.014026,347.365173,57.261147,72.357956,35,0
309,2323,0.365155,0.041605,0.435659,0.019003,0.194155,0.013672,230.919281,23.841177,49.776230,35,0
310,1935,0.256103,0.043055,0.439095,0.026840,0.248114,0.018513,325.764954,52.414494,33.436985,36,0
311,2207,0.298998,0.032706,0.452811,0.015052,0.189576,0.010850,277.013824,28.614233,41.405064,36,0
312,1664,0.242646,0.033923,0.445644,0.016689,0.182767,0.011529,255.874146,34.379681,38.351017,35,0
313,2122,0.246724,0.037906,0.447449,0.020751,0.226181,0.016452,336.922302,50.541210,42.985226,35,0
314,2209,0.275519,0.027122,0.476975,0.010286,0.168628,0.007501,286.091644,26.754063,53.831055,36,0
315,2339,0.323892,0.023440,0.406038,0.019177,0.184531,0.012149,280.059662,24.776798,45.776112,36,0
316,2279,0.320275,0.034668,0.448110,0.016137,0.193361,0.011170,284.813995,28.426407,39.224186,34,0
317,3182,0.262489,0.031595,0.466934,0.015328,0.200279,0.011091,306.201050,35.217712,33.658051,33,0
318,2540,0.275692,0.040620,0.470068,0.019677,0.218384,0.016513,258.113281,37.359188,40.697460,36,0
319,2334,0.214881,0.028769,0.455509,0.014195,0.190721,0.010276,381.944153,49.184792,54.581116,33,0
320,2244,0.334083,0.045796,0.473405,0.018785,0.223847,0.018262,236.918015,31.497160,49.374622,36,0
321,2294,0.309582,0.033638,0.467613,0.013205,0.185038,0.010725,256.697449,26.227049,40.504723,35,0
322,2255,0.332534,0.046175,0.418005,0.024795,0.203837,0.016817,231.102448,29.456152,56.139080,36,0
323,2156,0.332504,0.032694,0.492468,0.012214,0.186997,0.009635,232.234222,21.149584,47.595333,36,0
324,2670,0.210311,0.031499,0.441840,0.017820,0.202003,0.012998,371.162079,54.500591,49.131481,36,0
325,2156,0.384825,0.045192,0.462549,0.018005,0.203489,0.014389,201.776535,21.437340,58.514339,35,0
326,2257,0.312774,0.037083,0.461338,0.016871,0.202892,0.012646,258.288727,28.247265,62.054752,36,0
327,2011,0.229177,0.031932,0.456244,0.016039,0.194785,0.012764,307.256012,41.813004,66.700478,35,0
328,2105,0.315509,0.032678,0.465632,0.012641,0.174749,0.009150,231.421005,22.506655,52.240463,35,0
329,2071,0.303939,0.037991,0.451398,0.015991,0.190209,0.013145,242.811890,29.013739,49.039654,36,0
330,2527,0.403611,0.048852,0.425514,0.025996,0.215960,0.017732,229.566147,24.629595,58.798748,36,0
331,2059,0.324780,0.037600,0.475296,0.015573,0.199655,0.012901,232.361893,25.240641,36.909004,35,0
332,2700,0.436783,0.045482,0.422644,0.019911,0.196187,0.015315,233.782227,22.069599,45.862473,36,0
333,2532,0.275309,0.032629,0.468146,0.016243,0.200442,0.011008,289.588318,32.062698,55.599480,36,0
334,2280,0.264289,0.033235,0.434003,0.018580,0.196017,0.012264,325.675110,38.852581,65.790062,36,0
335,2490,0.351994,0.052422,0.408256,0.027101,0.236452,0.017987,253.806015,33.895279,73.107948,36,0
336,2689,0.378530,0.046127,0.423975,0.023782,0.226204,0.016080,282.471039,30.398600,45.543873,36,0
337,2846,0.428559,0.038520,0.434364,0.014510,0.175356,0.010536,226.864532,18.271446,45.257473,35,0
338,2380,0.371355,0.037337,0.423325,0.015237,0.163942,0.010900,207.174805,19.502684,42.746181,33,0
339,2559,0.319506,0.036913,0.458013,0.017707,0.214013,0.012333,298.949188,31.636774,68.846931,36,0
340,2816,0.400465,0.034267,0.469714,0.011463,0.181008,0.009922,248.844498,19.343998,84.888092,36,0
341,3169,0.404430,0.038837,0.465261,0.016123,0.216707,0.012538,285.041534,24.640274,74.808983,36,0
342,2699,0.510158,0.039923,0.450892,0.013596,0.174638,0.010419,191.561829,13.152481,42.939400,36,0
343,2990,0.367745,0.036675,0.440388,0.015832,0.196011,0.012508,308.646820,28.764542,80.755173,36,0
344,2615,0.357132,0.033691,0.464098,0.012679,0.181731,0.009382,237.980545,20.418673,52.984554,36,0
345,2488,0.387738,0.042213,0.441340,0.019467,0.210127,0.014158,256.640991,25.106905,47.591896,36,0
346,2596,0.366608,0.036218,0.472674,0.015132,0.200379,0.011392,256.622040,23.357006,59.338234,36,0
347,2614,0.428156,0.042753,0.416357,0.019458,0.189361,0.012886,226.989700,19.955894,79.123360,36,0
348,2527,0.369029,0.038606,0.447191,0.018288,0.203782,0.013846,251.536713,24.690985,45.431507,36,0
349,2644,0.478920,0.041701,0.399415,0.017178,0.167009,0.010978,220.127731,16.626324,51.156746,36,0
350,237,0.100000,0.041701,0.800000,0.017178,0.300000,0.010978,45.799999,16.626324,51.156746,36,-1
351,2452,0.334778,0.042902,0.431313,0.021438,0.214097,0.015679,261.772736,30.919489,64.783401,36,0
352,2438,0.443745,0.040443,0.444993,0.014463,0.176119,0.010881,195.724197,15.932140,40.249638,35,0
353,3307,0.442079,0.063486,0.364669,0.037323,0.216576,0.023033,240.005310,29.449795,51.956238,36,0
354,2415,0.314314,0.038498,0.452582,0.017462,0.207298,0.013624,277.485962,31.922850,49.285122,34,0
355,2358,0.271892,0.039039,0.428039,0.022340,0.209698,0.015173,285.684326,38.816586,49.098289,35,0
356,2726,0.435429,0.051271,0.392138,0.025867,0.199355,0.016023,235.234543,23.792101,63.964336,36,0
357,1995,0.310093,0.038669,0.466508,0.018386,0.206162,0.014428,237.342056,27.294937,52.972279,35,0
358,2347,0.400137,0.050150,0.437905,0.024975,0.212757,0.016511,192.506241,20.978121,49.308777,36,0
359,2263,0.237482,0.034694,0.436703,0.020289,0.195895,0.013779,297.793365,41.917824,77.430664,36,0
